# Loss,Accuracy,Learning_Rate,R2,MAE,MSE,RMSE,MAPE
0.0435454895,97.7500000000,0.0010000000,0.9999172998,0.0006179305,0.0000045360,0.0021297860,0.0000000000
0.0681125721,97.8333333333,0.0010000000,0.9998706428,0.0007955150,0.0000070951,0.0026636553,0.0000000000
0.0271464979,98.0000000000,0.0010000000,0.9999484442,0.0004664292,0.0000028278,0.0016815945,0.0000000000
0.0497102710,97.6666666667,0.0010000000,0.9999055919,0.0007180167,0.0000051782,0.0022755556,0.0000000000
0.2857868704,96.8333333333,0.0010000000,0.9994572428,0.0015287488,0.0000297695,0.0054561402,0.0000000000
0.0084654050,99.0833333333,0.0010000000,0.9999839228,0.0000761600,0.0000008818,0.0009390490,0.0000000000
0.0088409970,99.0000000000,0.0010000000,0.9999832095,0.0001217813,0.0000009209,0.0009596547,0.0000000000
0.0084593114,99.0000000000,0.0010000000,0.9999839343,0.0001247278,0.0000008812,0.0009387110,0.0000000000
0.0078374820,99.0833333333,0.0010000000,0.9999851153,0.0000660645,0.0000008164,0.0009035510,0.0000000000
0.0203510748,98.2500000000,0.0010000000,0.9999613499,0.0004222613,0.0000021199,0.0014559889,0.0000000000
0.0590148218,97.7500000000,0.0010000000,0.9998879210,0.0007725484,0.0000061474,0.0024793905,0.0000000000
0.3032993988,97.1666666667,0.0010000000,0.9994239836,0.0018167310,0.0000315937,0.0056208262,0.0000000000
0.0363901323,97.7500000000,0.0010000000,0.9999308890,0.0005993836,0.0000037906,0.0019469563,0.0000000000
0.0285571876,97.8333333333,0.0010000000,0.9999457651,0.0005017441,0.0000029747,0.0017247339,0.0000000000
0.0187627071,98.1666666667,0.0010000000,0.9999643665,0.0003793062,0.0000019544,0.0013980160,0.0000000000
0.0133538441,98.5833333333,0.0010000000,0.9999746388,0.0002836078,0.0000013910,0.0011794174,0.0000000000
0.0372533373,98.0833333333,0.0010000000,0.9999292497,0.0005787872,0.0000038806,0.0019699127,0.0000000000
0.1635219751,97.5833333333,0.0010000000,0.9996894444,0.0011934391,0.0000170335,0.0041271708,0.0000000000
0.0130675838,98.4166666667,0.0010000000,0.9999751825,0.0002806722,0.0000013612,0.0011667076,0.0000000000
0.0271866951,98.4166666667,0.0010000000,0.9999483679,0.0004280892,0.0000028319,0.0016828391,0.0000000000
0.0085470531,99.0833333333,0.0010000000,0.9999837677,0.0000816943,0.0000008903,0.0009435667,0.0000000000
0.0084471998,99.0833333333,0.0010000000,0.9999839574,0.0000694874,0.0000008799,0.0009380387,0.0000000000
0.0084258653,99.0833333333,0.0010000000,0.9999839979,0.0000651221,0.0000008777,0.0009368534,0.0000000000
0.0214963938,98.4166666667,0.0010000000,0.9999591747,0.0003657458,0.0000022392,0.0014963982,0.0000000000
0.0084333080,99.0833333333,0.0010000000,0.9999839837,0.0000694235,0.0000008785,0.0009372671,0.0000000000
0.0084210806,99.0833333333,0.0010000000,0.9999840070,0.0000643323,0.0000008772,0.0009365874,0.0000000000
0.0135191735,98.9166666667,0.0010000000,0.9999743248,0.0002670180,0.0000014082,0.0011866959,0.0000000000
0.0522560240,97.7500000000,0.0010000000,0.9999007571,0.0007358373,0.0000054433,0.0023330958,0.0000000000
0.1713895655,97.6666666667,0.0010000000,0.9996745025,0.0012493856,0.0000178531,0.0042252905,0.0000000000
0.1429005959,97.5833333333,0.0010000000,0.9997286078,0.0012080702,0.0000148855,0.0038581704,0.0000000000
0.1514419179,97.5000000000,0.0010000000,0.9997123864,0.0012304878,0.0000157752,0.0039718006,0.0000000000
0.1369828759,97.6666666667,0.0010000000,0.9997398466,0.0010861665,0.0000142690,0.0037774396,0.0000000000
0.1033723386,97.5833333333,0.0010000000,0.9998036786,0.0010710346,0.0000107680,0.0032814558,0.0000000000
0.0281406565,98.0000000000,0.0010000000,0.9999465562,0.0004820174,0.0000029313,0.0017121093,0.0000000000
0.9813232747,93.1666666667,0.0010000000,0.9981363026,0.0028495277,0.0001022212,0.0101104488,0.0000000000
0.0071659264,99.1666666667,0.0010000000,0.9999863907,0.0000788703,0.0000007465,0.0008639738,0.0000000000
0.0070448574,99.1666666667,0.0010000000,0.9999866206,0.0000570602,0.0000007338,0.0008566442,0.0000000000
0.0070331405,99.1666666667,0.0010000000,0.9999866429,0.0000573270,0.0000007326,0.0008559315,0.0000000000
0.0075564149,98.9166666667,0.0010000000,0.9999856491,0.0001131055,0.0000007871,0.0008872015,0.0000000000
0.0070247017,99.1666666667,0.0010000000,0.9999866589,0.0000529494,0.0000007317,0.0008554179,0.0000000000
0.0522054108,98.0833333333,0.0010000000,0.9999008532,0.0006274867,0.0000054381,0.0023319656,0.0000000000
0.0070367550,99.1666666667,0.0010000000,0.9999866360,0.0000597367,0.0000007330,0.0008561515,0.0000000000
0.0192022483,98.0000000000,0.0010000000,0.9999635317,0.0003654487,0.0000020002,0.0014142964,0.0000000000
0.0163660460,98.3333333333,0.0010000000,0.9999689181,0.0003435212,0.0000017048,0.0013056785,0.0000000000
0.1060572756,97.6666666667,0.0010000000,0.9997985795,0.0010333363,0.0000110476,0.0033237980,0.0000000000
0.0163760329,98.5000000000,0.0010000000,0.9999688992,0.0003220708,0.0000017058,0.0013060769,0.0000000000
0.0075934583,99.0000000000,0.0010000000,0.9999855787,0.0001196749,0.0000007910,0.0008893735,0.0000000000
0.0131496616,98.2500000000,0.0010000000,0.9999750266,0.0002776213,0.0000013698,0.0011703659,0.0000000000
0.0115821249,98.8333333333,0.0010000000,0.9999780036,0.0002413932,0.0000012065,0.0010983949,0.0000000000
0.0399125213,98.2500000000,0.0010000000,0.9999241994,0.0005754257,0.0000041576,0.0020390082,0.0000000000
0.0386907764,98.2500000000,0.0010000000,0.9999265197,0.0005889116,0.0000040303,0.0020075580,0.0000000000
0.0175015318,98.6666666667,0.0010000000,0.9999667617,0.0003421134,0.0000018231,0.0013502134,0.0000000000
0.0200075109,98.0000000000,0.0010000000,0.9999620024,0.0004112887,0.0000020841,0.0014436467,0.0000000000
0.1104629226,97.6666666667,0.0010000000,0.9997902124,0.0010603117,0.0000115066,0.0033921313,0.0000000000
0.0574206222,98.2500000000,0.0010000000,0.9998909486,0.0006802537,0.0000059813,0.0024456727,0.0000000000
0.0066375539,99.1666666667,0.0010000000,0.9999873942,0.0001069344,0.0000006914,0.0008315118,0.0000000000
0.0424897149,97.7500000000,0.0010000000,0.9999193049,0.0006378640,0.0000044260,0.0021038089,0.0000000000
0.0336180428,98.0000000000,0.0010000000,0.9999361537,0.0005247625,0.0000035019,0.0018713309,0.0000000000
0.0765763264,97.6666666667,0.0010000000,0.9998545687,0.0008543721,0.0000079767,0.0028243053,0.0000000000
0.0205240475,98.5000000000,0.0010000000,0.9999610214,0.0003843956,0.0000021379,0.0014621633,0.0000000000
0.0215760926,98.0833333333,0.0010000000,0.9999590234,0.0003981921,0.0000022475,0.0014991697,0.0000000000
0.0312150496,98.5833333333,0.0010000000,0.9999407174,0.0004725701,0.0000032516,0.0018032104,0.0000000000
0.0494570549,98.5000000000,0.0010000000,0.9999060728,0.0006082675,0.0000051518,0.0022697525,0.0000000000
0.0115818594,98.9166666667,0.0010000000,0.9999780041,0.0002443690,0.0000012064,0.0010983823,0.0000000000
0.0070297512,99.1666666667,0.0010000000,0.9999866493,0.0000546557,0.0000007323,0.0008557253,0.0000000000
0.0121939569,98.6666666667,0.0010000000,0.9999768416,0.0002474609,0.0000012702,0.0011270332,0.0000000000
0.0664436786,97.6666666667,0.0010000000,0.9998738123,0.0008225673,0.0000069212,0.0026308205,0.0000000000
0.0262932544,98.4166666667,0.0010000000,0.9999500647,0.0004698373,0.0000027389,0.0016549564,0.0000000000
0.0523858133,98.4166666667,0.0010000000,0.9999005106,0.0006471809,0.0000054569,0.0023359913,0.0000000000
0.0265728983,98.5000000000,0.0010000000,0.9999495336,0.0004452849,0.0000027680,0.0016637338,0.0000000000
0.0805916283,97.7500000000,0.0010000000,0.9998469430,0.0009038560,0.0000083950,0.0028974060,0.0000000000
0.0828454981,98.3333333333,0.0010000000,0.9998426625,0.0008064409,0.0000086297,0.0029376418,0.0000000000
0.0074160995,99.0833333333,0.0010000000,0.9999859156,0.0001095977,0.0000007725,0.0008789257,0.0000000000
0.0099314774,98.7500000000,0.0010000000,0.9999811385,0.0002112444,0.0000010345,0.0010171179,0.0000000000
0.0942940080,97.6666666667,0.0010000000,0.9998209199,0.0009505963,0.0000098223,0.0031340537,0.0000000000
0.0237594030,98.0833333333,0.0010000000,0.9999548769,0.0004314738,0.0000024749,0.0015731935,0.0000000000
0.0255897543,98.2500000000,0.0010000000,0.9999514008,0.0004515060,0.0000026656,0.0016326664,0.0000000000
0.0338258008,97.7500000000,0.0010000000,0.9999357591,0.0005510669,0.0000035235,0.0018771044,0.0000000000
0.0385181083,97.7500000000,0.0010000000,0.9999268477,0.0005787353,0.0000040123,0.0020030734,0.0000000000
0.0168490404,98.4166666667,0.0010000000,0.9999680008,0.0003402758,0.0000017551,0.0013248050,0.0000000000
0.0195269982,98.2500000000,0.0010000000,0.9999629150,0.0003998586,0.0000020341,0.0014262056,0.0000000000
0.0382383703,97.7500000000,0.0010000000,0.9999273789,0.0005579443,0.0000039832,0.0019957865,0.0000000000
0.0211858965,98.0833333333,0.0010000000,0.9999597644,0.0003962263,0.0000022069,0.0014855518,0.0000000000
0.0145161330,98.9166666667,0.0010000000,0.9999724314,0.0002787860,0.0000015121,0.0012296736,0.0000000000
0.0097968162,98.8333333333,0.0010000000,0.9999813942,0.0001932715,0.0000010205,0.0010101988,0.0000000000
0.0278766845,98.5833333333,0.0010000000,0.9999470575,0.0004497700,0.0000029038,0.0017040602,0.0000000000
0.0587508312,98.4166666667,0.0010000000,0.9998884223,0.0006745420,0.0000061199,0.0024738388,0.0000000000
0.0130861291,98.5833333333,0.0010000000,0.9999751472,0.0002641251,0.0000013631,0.0011675352,0.0000000000
0.0228114128,98.6666666667,0.0010000000,0.9999566773,0.0003902279,0.0000023762,0.0015414892,0.0000000000
0.0145668219,98.7500000000,0.0010000000,0.9999723352,0.0002921976,0.0000015174,0.0012318187,0.0000000000
0.0465325981,98.3333333333,0.0010000000,0.9999116268,0.0006374343,0.0000048471,0.0022016234,0.0000000000
0.0427328942,98.1666666667,0.0010000000,0.9999188431,0.0005877095,0.0000044513,0.0021098206,0.0000000000
0.0151164673,98.5833333333,0.0010000000,0.9999712913,0.0002870016,0.0000015746,0.0012548434,0.0000000000
0.0199101529,98.5000000000,0.0010000000,0.9999621873,0.0003678044,0.0000020740,0.0014401299,0.0000000000
0.0198762330,98.6666666667,0.0010000000,0.9999622517,0.0003055791,0.0000020704,0.0014389027,0.0000000000
0.0131518284,98.9166666667,0.0010000000,0.9999750225,0.0001092754,0.0000013700,0.0011704624,0.0000000000
0.0129520286,99.0000000000,0.0010000000,0.9999754019,0.0000945857,0.0000013492,0.0011615376,0.0000000000
0.0128807863,99.0000000000,0.0010000000,0.9999755372,0.0000886615,0.0000013417,0.0011583387,0.0000000000
0.0128482077,99.0000000000,0.0010000000,0.9999755991,0.0000850668,0.0000013384,0.0011568729,0.0000000000
0.0128324676,99.0000000000,0.0010000000,0.9999756290,0.0000825906,0.0000013367,0.0011561641,0.0000000000
0.0128249075,99.0000000000,0.0010000000,0.9999756434,0.0000808647,0.0000013359,0.0011558235,0.0000000000
0.0128213682,99.0000000000,0.0010000000,0.9999756501,0.0000796735,0.0000013356,0.0011556640,0.0000000000
0.0128197647,99.0000000000,0.0010000000,0.9999756531,0.0000788788,0.0000013354,0.0011555917,0.0000000000
0.0128190642,99.0000000000,0.0010000000,0.9999756544,0.0000783464,0.0000013353,0.0011555601,0.0000000000
0.0128187700,99.0000000000,0.0010000000,0.9999756550,0.0000779929,0.0000013353,0.0011555469,0.0000000000
0.0080579897,99.0833333333,0.0010000000,0.9999846965,0.0000997496,0.0000008394,0.0009161735,0.0000000000
0.0078205213,99.0833333333,0.0010000000,0.9999851475,0.0000592456,0.0000008146,0.0009025728,0.0000000000
0.0721185801,97.6666666667,0.0010000000,0.9998630347,0.0008670290,0.0000075124,0.0027408670,0.0000000000
0.0068484910,99.1666666667,0.0010000000,0.9999869936,0.0000592131,0.0000007134,0.0008446209,0.0000000000
0.0091079207,98.5833333333,0.0010000000,0.9999827025,0.0001931304,0.0000009487,0.0009740337,0.0000000000
0.0248429917,98.4166666667,0.0010000000,0.9999528190,0.0004342263,0.0000025878,0.0016086677,0.0000000000
0.0660343787,97.6666666667,0.0010000000,0.9998745896,0.0008384532,0.0000068786,0.0026227049,0.0000000000
0.0356555409,98.5000000000,0.0010000000,0.9999322842,0.0005156966,0.0000037141,0.0019272049,0.0000000000
0.0590986223,97.6666666667,0.0010000000,0.9998877618,0.0007863597,0.0000061561,0.0024811502,0.0000000000
0.0165964562,98.3333333333,0.0010000000,0.9999684805,0.0003503636,0.0000017288,0.0013148375,0.0000000000
0.0201508592,98.4166666667,0.0010000000,0.9999617301,0.0003757259,0.0000020990,0.0014488091,0.0000000000
0.0197397557,98.3333333333,0.0010000000,0.9999625109,0.0003820726,0.0000020562,0.0014339542,0.0000000000
0.0252478187,98.4166666667,0.0010000000,0.9999520502,0.0004509992,0.0000026300,0.0016217217,0.0000000000
0.0184614624,98.3333333333,0.0010000000,0.9999649386,0.0003636300,0.0000019231,0.0013867476,0.0000000000
0.0209096330,98.4166666667,0.0010000000,0.9999602891,0.0003986805,0.0000021781,0.0014758343,0.0000000000
0.0216842112,98.3333333333,0.0010000000,0.9999588180,0.0003856330,0.0000022588,0.0015029212,0.0000000000
0.0238254887,98.4166666667,0.0010000000,0.9999547514,0.0004009173,0.0000024818,0.0015753799,0.0000000000
0.0383159184,98.0000000000,0.0010000000,0.9999272316,0.0005911534,0.0000039912,0.0019978092,0.0000000000
0.0509138998,98.4166666667,0.0010000000,0.9999033060,0.0006280345,0.0000053035,0.0023029397,0.0000000000
0.0102922027,98.5000000000,0.0010000000,0.9999804534,0.0002254865,0.0000010721,0.0010354248,0.0000000000
0.0213575421,98.4166666667,0.0010000000,0.9999594384,0.0003961829,0.0000022247,0.0014915576,0.0000000000
0.0249363530,97.9166666667,0.0010000000,0.9999526417,0.0004517798,0.0000025975,0.0016116876,0.0000000000
0.0248086129,97.8333333333,0.0010000000,0.9999528843,0.0004501180,0.0000025842,0.0016075542,0.0000000000
0.0531284528,98.2500000000,0.0010000000,0.9998991002,0.0006327458,0.0000055342,0.0023524910,0.0000000000
0.0136544692,98.9166666667,0.0010000000,0.9999740679,0.0000952497,0.0000014223,0.0011926192,0.0000000000
0.0136255956,98.9166666667,0.0010000000,0.9999741227,0.0000897218,0.0000014193,0.0011913576,0.0000000000
0.0136203610,98.9166666667,0.0010000000,0.9999741327,0.0000877545,0.0000014188,0.0011911287,0.0000000000
0.0292043013,97.8333333333,0.0010000000,0.9999445361,0.0004395010,0.0000030421,0.0017441659,0.0000000000
0.0020329773,99.1666666667,0.0010000000,0.9999961390,0.0000659582,0.0000002118,0.0004601831,0.0000000000
0.0306729046,97.7500000000,0.0010000000,0.9999417470,0.0005665262,0.0000031951,0.0017874827,0.0000000000
0.0421348700,97.7500000000,0.0010000000,0.9999199788,0.0006580021,0.0000043890,0.0020950057,0.0000000000
0.0368022768,97.7500000000,0.0010000000,0.9999301063,0.0006190153,0.0000038336,0.0019579506,0.0000000000
0.0222545749,97.9166666667,0.0010000000,0.9999577348,0.0004445506,0.0000023182,0.0015225587,0.0000000000
0.0520515982,97.6666666667,0.0010000000,0.9999011453,0.0007436633,0.0000054220,0.0023285278,0.0000000000
0.0246048068,98.6666666667,0.0010000000,0.9999532713,0.0004431896,0.0000025630,0.0016009374,0.0000000000
0.0502860532,97.5833333333,0.0010000000,0.9999044984,0.0007368553,0.0000052381,0.0022886963,0.0000000000
0.0327477083,98.2500000000,0.0010000000,0.9999378066,0.0005323880,0.0000034112,0.0018469487,0.0000000000
0.0689559544,97.7500000000,0.0010000000,0.9998690411,0.0007889355,0.0000071829,0.0026800955,0.0000000000
0.0101042491,98.2500000000,0.0010000000,0.9999808103,0.0003195180,0.0000010525,0.0010259269,0.0000000000
0.0075890981,98.5000000000,0.0010000000,0.9999855870,0.0002468534,0.0000007905,0.0008891181,0.0000000000
0.0051787565,98.5833333333,0.0010000000,0.9999901647,0.0002070537,0.0000005395,0.0007344752,0.0000000000
0.0196333758,98.0000000000,0.0010000000,0.9999627129,0.0004175209,0.0000020451,0.0014300851,0.0000000000
0.0220531157,98.1666666667,0.0010000000,0.9999581174,0.0004331801,0.0000022972,0.0015156515,0.0000000000
0.0065435127,98.3333333333,0.0010000000,0.9999875728,0.0002454478,0.0000006816,0.0008256003,0.0000000000
0.0288422795,98.5833333333,0.0010000000,0.9999452237,0.0004813663,0.0000030044,0.0017333217,0.0000000000
0.0130057723,98.6666666667,0.0010000000,0.9999752999,0.0003174983,0.0000013548,0.0011639450,0.0000000000
0.0237987959,98.0833333333,0.0010000000,0.9999548021,0.0004675031,0.0000024790,0.0015744971,0.0000000000
0.0090661321,98.2500000000,0.0010000000,0.9999827819,0.0003014012,0.0000009444,0.0009717967,0.0000000000
0.0712326164,98.1666666667,0.0010000000,0.9998647173,0.0007393211,0.0000074201,0.0027239795,0.0000000000
0.0187514386,98.0000000000,0.0010000000,0.9999643879,0.0004179709,0.0000019533,0.0013975961,0.0000000000
0.0029340631,99.1666666667,0.0010000000,0.9999944277,0.0000655860,0.0000003056,0.0005528396,0.0000000000
0.0028194823,99.1666666667,0.0010000000,0.9999946453,0.0000372251,0.0000002937,0.0005419373,0.0000000000
0.0028187885,99.1666666667,0.0010000000,0.9999946466,0.0000368491,0.0000002936,0.0005418706,0.0000000000
0.0027309834,98.9166666667,0.0010000000,0.9999948134,0.0001376519,0.0000002845,0.0005333643,0.0000000000
0.0498333735,98.4166666667,0.0010000000,0.9999053581,0.0006424971,0.0000051910,0.0022783714,0.0000000000
0.0564727992,97.7500000000,0.0010000000,0.9998927487,0.0007196292,0.0000058826,0.0024254037,0.0000000000
0.0259849012,98.3333333333,0.0010000000,0.9999506503,0.0004662479,0.0000027068,0.0016452236,0.0000000000
0.0174554547,98.1666666667,0.0010000000,0.9999668492,0.0004105606,0.0000018183,0.0013484348,0.0000000000
0.0046422635,98.7500000000,0.0010000000,0.9999911836,0.0001917719,0.0000004836,0.0006953913,0.0000000000
0.0145204612,98.7500000000,0.0010000000,0.9999724232,0.0003498487,0.0000015125,0.0012298569,0.0000000000
0.7085269486,94.1666666667,0.0010000000,0.9986543886,0.0025000393,0.0000738049,0.0085909773,0.0000000000
0.0028341143,99.1666666667,0.0010000000,0.9999946175,0.0000462735,0.0000002952,0.0005433417,0.0000000000
0.0028190669,99.1666666667,0.0010000000,0.9999946461,0.0000368798,0.0000002937,0.0005418974,0.0000000000
0.0028186421,99.1666666667,0.0010000000,0.9999946469,0.0000361020,0.0000002936,0.0005418566,0.0000000000
0.0119327702,98.7500000000,0.0010000000,0.9999773377,0.0002926238,0.0000012430,0.0011148977,0.0000000000
0.0012272130,99.3333333333,0.0010000000,0.9999976693,0.0000269976,0.0000001278,0.0003575398,0.0000000000
0.0077880883,98.7500000000,0.0010000000,0.9999852091,0.0002434701,0.0000008113,0.0009006993,0.0000000000
0.0261625173,97.7500000000,0.0010000000,0.9999503130,0.0004764823,0.0000027253,0.0016508368,0.0000000000
0.0182312519,98.6666666667,0.0010000000,0.9999653758,0.0003896764,0.0000018991,0.0013780743,0.0000000000
0.0120691990,98.6666666667,0.0010000000,0.9999770786,0.0003265577,0.0000012572,0.0011212530,0.0000000000
0.0211166630,97.9166666667,0.0010000000,0.9999598959,0.0004214101,0.0000021997,0.0014831225,0.0000000000
0.0880531258,97.5833333333,0.0010000000,0.9998327724,0.0009890409,0.0000091722,0.0030285641,0.0000000000
0.0029369418,98.9166666667,0.0010000000,0.9999944223,0.0001354670,0.0000003059,0.0005531107,0.0000000000
0.0151177223,98.5000000000,0.0010000000,0.9999712889,0.0003568337,0.0000015748,0.0012548955,0.0000000000
0.0174781117,98.2500000000,0.0010000000,0.9999668061,0.0004060748,0.0000018206,0.0013493097,0.0000000000
0.0045046549,99.0000000000,0.0010000000,0.9999914449,0.0001247121,0.0000004692,0.0006850072,0.0000000000
0.0036552455,99.0833333333,0.0010000000,0.9999930581,0.0000617669,0.0000003808,0.0006170533,0.0000000000
0.0021913971,99.1666666667,0.0010000000,0.9999958382,0.0000648784,0.0000002283,0.0004777767,0.0000000000
0.0092685637,98.7500000000,0.0010000000,0.9999823974,0.0002839591,0.0000009655,0.0009825861,0.0000000000
0.0642928152,97.9166666667,0.0010000000,0.9998778972,0.0007882523,0.0000066972,0.0025878888,0.0000000000
0.0051864167,98.6666666667,0.0010000000,0.9999901501,0.0002019585,0.0000005403,0.0007350182,0.0000000000
0.0700467085,97.5833333333,0.0010000000,0.9998669696,0.0008828090,0.0000072965,0.0027012094,0.0000000000
0.0053860490,98.8333333333,0.0010000000,0.9999897710,0.0002053911,0.0000005610,0.0007490306,0.0000000000
0.0525449278,97.6666666667,0.0010000000,0.9999002084,0.0007558550,0.0000054734,0.0023395363,0.0000000000
0.0335440672,98.1666666667,0.0010000000,0.9999362942,0.0005600987,0.0000034942,0.0018692709,0.0000000000
0.0083289884,98.5000000000,0.0010000000,0.9999841819,0.0002587683,0.0000008676,0.0009314521,0.0000000000
0.0946220989,98.1666666667,0.0010000000,0.9998202968,0.0008648081,0.0000098565,0.0031395013,0.0000000000
0.0085127658,99.0833333333,0.0010000000,0.9999838328,0.0000786541,0.0000008867,0.0009416721,0.0000000000
0.0084362861,99.0833333333,0.0010000000,0.9999839781,0.0000675513,0.0000008788,0.0009374326,0.0000000000
0.0084220922,99.0833333333,0.0010000000,0.9999840050,0.0000636799,0.0000008773,0.0009366436,0.0000000000
0.0084192483,99.0833333333,0.0010000000,0.9999840104,0.0000619824,0.0000008770,0.0009364855,0.0000000000
0.0084187004,99.0833333333,0.0010000000,0.9999840115,0.0000612414,0.0000008769,0.0009364550,0.0000000000
0.0084186004,99.0833333333,0.0010000000,0.9999840117,0.0000609254,0.0000008769,0.0009364494,0.0000000000
0.0084265164,99.0833333333,0.0010000000,0.9999839966,0.0000694981,0.0000008778,0.0009368896,0.0000000000
0.0037904419,99.0833333333,0.0010000000,0.9999928013,0.0000839618,0.0000003948,0.0006283611,0.0000000000
0.0036194996,99.0833333333,0.0010000000,0.9999931260,0.0000455799,0.0000003770,0.0006140287,0.0000000000
0.0036187182,99.0833333333,0.0010000000,0.9999931274,0.0000446333,0.0000003769,0.0006139624,0.0000000000
0.0036186024,99.0833333333,0.0010000000,0.9999931277,0.0000442890,0.0000003769,0.0006139526,0.0000000000
0.0273475355,98.3333333333,0.0010000000,0.9999480624,0.0004788521,0.0000028487,0.0016878097,0.0000000000
0.0018215374,99.3333333333,0.0010000000,0.9999965406,0.0000286488,0.0000001897,0.0004355955,0.0000000000
0.0018285490,99.3333333333,0.0010000000,0.9999965273,0.0000328188,0.0000001905,0.0004364331,0.0000000000
0.0066025351,98.9166666667,0.0010000000,0.9999874607,0.0002326457,0.0000006878,0.0008293154,0.0000000000
0.0014796014,99.1666666667,0.0010000000,0.9999971900,0.0000810928,0.0000001541,0.0003925878,0.0000000000
0.0026110151,98.8333333333,0.0010000000,0.9999950412,0.0001348425,0.0000002720,0.0005215177,0.0000000000
0.0025099831,98.9166666667,0.0010000000,0.9999952331,0.0001287292,0.0000002615,0.0005113282,0.0000000000
0.0023849843,99.0833333333,0.0010000000,0.9999954705,0.0001191697,0.0000002484,0.0004984334,0.0000000000
0.0172069394,98.7500000000,0.0010000000,0.9999673211,0.0003734874,0.0000017924,0.0013388015,0.0000000000
0.0065106427,98.8333333333,0.0010000000,0.9999876352,0.0002113877,0.0000006782,0.0008235241,0.0000000000
0.0275964208,97.8333333333,0.0010000000,0.9999475898,0.0005475378,0.0000028746,0.0016954725,0.0000000000
0.0086556919,98.8333333333,0.0010000000,0.9999835614,0.0002512632,0.0000009016,0.0009495444,0.0000000000
0.2032053690,97.6666666667,0.0010000000,0.9996140789,0.0013560771,0.0000211672,0.0046007854,0.0000000000
0.0025577366,99.0833333333,0.0010000000,0.9999951424,0.0001351174,0.0000002664,0.0005161694,0.0000000000
0.0078846511,98.5000000000,0.0010000000,0.9999850257,0.0002734784,0.0000008213,0.0009062659,0.0000000000
0.0179352471,98.5000000000,0.0010000000,0.9999659380,0.0003897222,0.0000018683,0.0013668412,0.0000000000
0.0076006408,98.5000000000,0.0010000000,0.9999855651,0.0002518426,0.0000007917,0.0008897940,0.0000000000
0.0084052289,98.3333333333,0.0010000000,0.9999840371,0.0002718362,0.0000008755,0.0009357054,0.0000000000
0.0311203514,98.2500000000,0.0010000000,0.9999408972,0.0005018730,0.0000032417,0.0018004731,0.0000000000
0.0114908303,98.5000000000,0.0010000000,0.9999781770,0.0003202318,0.0000011970,0.0010940574,0.0000000000
0.0386285120,97.7500000000,0.0010000000,0.9999266380,0.0005985437,0.0000040238,0.0020059420,0.0000000000
0.0222517891,97.8333333333,0.0010000000,0.9999577401,0.0004284796,0.0000023179,0.0015224634,0.0000000000
0.0149520560,98.1666666667,0.0010000000,0.9999716035,0.0003728303,0.0000015575,0.0012480007,0.0000000000
0.0082052443,98.5833333333,0.0010000000,0.9999844169,0.0002581614,0.0000008547,0.0009245069,0.0000000000
0.0081555794,98.4166666667,0.0010000000,0.9999845112,0.0002698632,0.0000008495,0.0009217047,0.0000000000
0.0099911437,98.5833333333,0.0010000000,0.9999810251,0.0003189373,0.0000010407,0.0010201687,0.0000000000
0.0309619169,98.0833333333,0.0010000000,0.9999411981,0.0005377072,0.0000032252,0.0017958841,0.0000000000
0.0149939082,98.2500000000,0.0010000000,0.9999715241,0.0003756683,0.0000015619,0.0012497461,0.0000000000
0.2163144494,96.9166666667,0.0010000000,0.9995891826,0.0012722862,0.0000225328,0.0047468679,0.0000000000
0.0036901341,99.0833333333,0.0010000000,0.9999929918,0.0000599349,0.0000003844,0.0006199911,0.0000000000
0.0036337966,99.0833333333,0.0010000000,0.9999930988,0.0000494457,0.0000003785,0.0006152402,0.0000000000
0.0036229944,99.0833333333,0.0010000000,0.9999931193,0.0000469911,0.0000003774,0.0006143250,0.0000000000
0.0036198456,99.0833333333,0.0010000000,0.9999931253,0.0000456214,0.0000003771,0.0006140580,0.0000000000
0.0036189267,99.0833333333,0.0010000000,0.9999931271,0.0000448652,0.0000003770,0.0006139801,0.0000000000
0.0036186693,99.0833333333,0.0010000000,0.9999931275,0.0000444577,0.0000003769,0.0006139582,0.0000000000
0.0169935291,98.5833333333,0.0010000000,0.9999677264,0.0003751969,0.0000017702,0.0013304733,0.0000000000
0.0036200597,99.0833333333,0.0010000000,0.9999931249,0.0000473485,0.0000003771,0.0006140762,0.0000000000
0.0036186817,99.0833333333,0.0010000000,0.9999931275,0.0000445454,0.0000003769,0.0006139593,0.0000000000
0.0036186005,99.0833333333,0.0010000000,0.9999931277,0.0000442621,0.0000003769,0.0006139524,0.0000000000
0.1897521427,97.3333333333,0.0010000000,0.9996396289,0.0013132641,0.0000197658,0.0044458799,0.0000000000
0.0121261590,98.1666666667,0.0010000000,0.9999769704,0.0003173336,0.0000012631,0.0011238957,0.0000000000
0.0095857141,98.2500000000,0.0010000000,0.9999817951,0.0002720832,0.0000009985,0.0009992557,0.0000000000
0.0292232078,97.7500000000,0.0010000000,0.9999445002,0.0005104250,0.0000030441,0.0017447304,0.0000000000
0.0065143960,98.9166666667,0.0010000000,0.9999876281,0.0002108421,0.0000006786,0.0008237614,0.0000000000
0.0211710099,98.0000000000,0.0010000000,0.9999597927,0.0004408644,0.0000022053,0.0014850298,0.0000000000
0.0034864561,99.0833333333,0.0010000000,0.9999933786,0.0001146036,0.0000003632,0.0006026380,0.0000000000
