# Loss,Accuracy,Learning_Rate,R2,MAE,MSE,RMSE,MAPE
0.0086328634,99.0000000000,0.0010000000,0.9999836047,0.0000724430,0.0000008993,0.0009482914,0.0000000000
0.0095278715,98.8333333333,0.0010000000,0.9999819050,0.0001624467,0.0000009925,0.0009962362,0.0000000000
0.0086968888,99.0000000000,0.0010000000,0.9999834832,0.0000910764,0.0000009059,0.0009518014,0.0000000000
1.1194734556,93.3333333333,0.0010000000,0.9978739323,0.0031184620,0.0001166118,0.0107986952,0.0000000000
0.0087502042,99.0000000000,0.0010000000,0.9999833819,0.0000966999,0.0000009115,0.0009547144,0.0000000000
0.0086352522,99.0000000000,0.0010000000,0.9999836002,0.0000740492,0.0000008995,0.0009484226,0.0000000000
0.0417110715,97.8333333333,0.0010000000,0.9999207837,0.0006457747,0.0000043449,0.0020844432,0.0000000000
0.0086294895,99.0000000000,0.0010000000,0.9999836112,0.0000711475,0.0000008989,0.0009481061,0.0000000000
0.0086240553,99.0000000000,0.0010000000,0.9999836215,0.0000692048,0.0000008983,0.0009478075,0.0000000000
0.0115673984,98.8333333333,0.0010000000,0.9999780316,0.0002170968,0.0000012049,0.0010976964,0.0000000000
0.0086277041,99.0000000000,0.0010000000,0.9999836145,0.0000712664,0.0000008987,0.0009480080,0.0000000000
0.1447407665,97.7500000000,0.0010000000,0.9997251130,0.0012235575,0.0000150772,0.0038829323,0.0000000000
0.0078379570,99.0833333333,0.0010000000,0.9999851144,0.0000679978,0.0000008165,0.0009035784,0.0000000000
0.0110630853,98.5833333333,0.0010000000,0.9999789893,0.0002432829,0.0000011524,0.0010735011,0.0000000000
0.0845013262,97.6666666667,0.0010000000,0.9998395178,0.0009257411,0.0000088022,0.0029668538,0.0000000000
0.0124571893,99.0000000000,0.0010000000,0.9999763417,0.0002442317,0.0000012976,0.0011391330,0.0000000000
1.1091418894,91.8333333333,0.0010000000,0.9978935536,0.0033325704,0.0001155356,0.0107487494,0.0000000000
0.0078552847,99.0833333333,0.0010000000,0.9999850815,0.0000711353,0.0000008183,0.0009045766,0.0000000000
0.0081733117,99.0000000000,0.0010000000,0.9999844775,0.0001166398,0.0000008514,0.0009227061,0.0000000000
0.0087916129,99.0000000000,0.0010000000,0.9999833033,0.0001035047,0.0000009158,0.0009569707,0.0000000000
0.0086287728,99.0000000000,0.0010000000,0.9999836125,0.0000734400,0.0000008988,0.0009480667,0.0000000000
0.0080710608,99.0833333333,0.0010000000,0.9999846717,0.0001005807,0.0000008407,0.0009169163,0.0000000000
12.8602988319,88.7500000000,0.0010000000,0.9755761368,0.0096030996,0.0013396145,0.0366007440,0.0000000000
0.0097123840,98.9166666667,0.0010000000,0.9999815546,0.0001490135,0.0000010117,0.0010058363,0.0000000000
0.0087924375,99.0000000000,0.0010000000,0.9999833017,0.0000954788,0.0000009159,0.0009570156,0.0000000000
0.0086766237,99.0000000000,0.0010000000,0.9999835216,0.0000818015,0.0000009038,0.0009506918,0.0000000000
0.0086450060,99.0000000000,0.0010000000,0.9999835817,0.0000758890,0.0000009005,0.0009489581,0.0000000000
0.0086327587,99.0000000000,0.0010000000,0.9999836049,0.0000724918,0.0000008992,0.0009482857,0.0000000000
0.0477110217,97.9166666667,0.0010000000,0.9999093888,0.0006208350,0.0000049699,0.0022293268,0.0000000000
0.0086499894,99.0000000000,0.0010000000,0.9999835722,0.0000767180,0.0000009010,0.0009492316,0.0000000000
0.0086305335,99.0000000000,0.0010000000,0.9999836092,0.0000712747,0.0000008990,0.0009481634,0.0000000000
0.0086245231,99.0000000000,0.0010000000,0.9999836206,0.0000691559,0.0000008984,0.0009478332,0.0000000000
0.0086218074,99.0000000000,0.0010000000,0.9999836257,0.0000678345,0.0000008981,0.0009476840,0.0000000000
0.6369469455,93.1666666667,0.0010000000,0.9987903310,0.0025157155,0.0000663486,0.0081454675,0.0000000000
0.0086423160,99.0000000000,0.0010000000,0.9999835868,0.0000771704,0.0000009002,0.0009488104,0.0000000000
0.0086223257,99.0000000000,0.0010000000,0.9999836248,0.0000686480,0.0000008982,0.0009477125,0.0000000000
0.0111508956,98.8333333333,0.0010000000,0.9999788226,0.0002067742,0.0000011616,0.0010777530,0.0000000000
0.0086940801,99.0000000000,0.0010000000,0.9999834885,0.0000833149,0.0000009056,0.0009516477,0.0000000000
0.0086444666,99.0000000000,0.0010000000,0.9999835827,0.0000754567,0.0000009005,0.0009489285,0.0000000000
0.0086283259,99.0000000000,0.0010000000,0.9999836134,0.0000711654,0.0000008988,0.0009480422,0.0000000000
0.0086238101,99.0000000000,0.0010000000,0.9999836219,0.0000705477,0.0000008983,0.0009477940,0.0000000000
0.0090549111,99.0000000000,0.0010000000,0.9999828032,0.0001302663,0.0000009432,0.0009711951,0.0000000000
0.0086221902,99.0000000000,0.0010000000,0.9999836250,0.0000685403,0.0000008981,0.0009477050,0.0000000000
0.0086199535,99.0000000000,0.0010000000,0.9999836293,0.0000670189,0.0000008979,0.0009475821,0.0000000000
0.0112357926,98.8333333333,0.0010000000,0.9999786613,0.0002266268,0.0000011704,0.0010818480,0.0000000000
0.0086218277,99.0000000000,0.0010000000,0.9999836257,0.0000689441,0.0000008981,0.0009476851,0.0000000000
0.0712007128,97.7500000000,0.0010000000,0.9998647779,0.0007988552,0.0000074167,0.0027233694,0.0000000000
0.0078353900,99.0833333333,0.0010000000,0.9999851193,0.0000666529,0.0000008162,0.0009034304,0.0000000000
0.0232012958,98.0833333333,0.0010000000,0.9999559369,0.0004503764,0.0000024168,0.0015546066,0.0000000000
0.3195401188,97.0000000000,0.0010000000,0.9993931398,0.0018771105,0.0000332854,0.0057693526,0.0000000000
0.0104237803,98.5833333333,0.0010000000,0.9999802035,0.0002205635,0.0000010858,0.0010420223,0.0000000000
0.0078473598,99.0833333333,0.0010000000,0.9999850965,0.0000715096,0.0000008174,0.0009041202,0.0000000000
0.0087039603,98.9166666667,0.0010000000,0.9999834697,0.0001516615,0.0000009067,0.0009521883,0.0000000000
0.0880400808,98.5000000000,0.0010000000,0.9998327971,0.0008192804,0.0000091708,0.0030283398,0.0000000000
0.3093818429,97.2500000000,0.0010000000,0.9994124320,0.0018148816,0.0000322273,0.0056769072,0.0000000000
0.0319129084,97.8333333333,0.0010000000,0.9999393920,0.0005409274,0.0000033243,0.0018232557,0.0000000000
0.0405567706,97.7500000000,0.0010000000,0.9999229759,0.0006317998,0.0000042247,0.0020553986,0.0000000000
0.0078937527,99.0833333333,0.0010000000,0.9999850084,0.0000827618,0.0000008223,0.0009067888,0.0000000000
0.0089264778,98.9166666667,0.0010000000,0.9999830471,0.0001519007,0.0000009298,0.0009642829,0.0000000000
0.0081877999,99.0000000000,0.0010000000,0.9999844500,0.0001133596,0.0000008529,0.0009235236,0.0000000000
0.0258529417,98.5000000000,0.0010000000,0.9999509009,0.0004599327,0.0000026930,0.0016410408,0.0000000000
0.3186984130,96.5833333333,0.0010000000,0.9993947383,0.0016041867,0.0000331978,0.0057617490,0.0000000000
0.0093342207,99.0000000000,0.0010000000,0.9999822728,0.0001245522,0.0000009723,0.0009860602,0.0000000000
0.0088078408,99.0000000000,0.0010000000,0.9999832724,0.0000950603,0.0000009175,0.0009578535,0.0000000000
0.0087009043,99.0000000000,0.0010000000,0.9999834755,0.0000840732,0.0000009063,0.0009520211,0.0000000000
0.0086616076,99.0000000000,0.0010000000,0.9999835502,0.0000779800,0.0000009023,0.0009498688,0.0000000000
0.0086432665,99.0000000000,0.0010000000,0.9999835850,0.0000742101,0.0000009003,0.0009488626,0.0000000000
0.0086336620,99.0000000000,0.0010000000,0.9999836032,0.0000717332,0.0000008993,0.0009483353,0.0000000000
0.0144632512,98.5833333333,0.0010000000,0.9999725319,0.0002731564,0.0000015066,0.0012274317,0.0000000000
0.0086313576,99.0000000000,0.0010000000,0.9999836076,0.0000723000,0.0000008991,0.0009482087,0.0000000000
0.0086234008,99.0000000000,0.0010000000,0.9999836227,0.0000686483,0.0000008983,0.0009477716,0.0000000000
0.0086211508,99.0000000000,0.0010000000,0.9999836270,0.0000674171,0.0000008980,0.0009476479,0.0000000000
0.0086200673,99.0000000000,0.0010000000,0.9999836290,0.0000666979,0.0000008979,0.0009475884,0.0000000000
0.0086204728,99.0000000000,0.0010000000,0.9999836283,0.0000685712,0.0000008980,0.0009476106,0.0000000000
0.0087613141,99.0000000000,0.0010000000,0.9999833608,0.0000992445,0.0000009126,0.0009553203,0.0000000000
0.0086222958,99.0000000000,0.0010000000,0.9999836248,0.0000684541,0.0000008982,0.0009477108,0.0000000000
0.0086199109,99.0000000000,0.0010000000,0.9999836293,0.0000669237,0.0000008979,0.0009475798,0.0000000000
0.0086191089,99.0000000000,0.0010000000,0.9999836309,0.0000661150,0.0000008978,0.0009475357,0.0000000000
0.0936160619,98.0000000000,0.0010000000,0.9998222074,0.0008589310,0.0000097517,0.0031227669,0.0000000000
0.1026479403,97.6666666667,0.0010000000,0.9998050544,0.0010212701,0.0000106925,0.0032699379,0.0000000000
0.0086386151,99.0000000000,0.0010000000,0.9999835938,0.0000775775,0.0000008999,0.0009486073,0.0000000000
0.0331993206,97.8333333333,0.0010000000,0.9999369489,0.0005620763,0.0000034583,0.0018596404,0.0000000000
0.0086914766,99.0000000000,0.0010000000,0.9999834934,0.0000892663,0.0000009054,0.0009515052,0.0000000000
0.0087158000,99.0000000000,0.0010000000,0.9999834472,0.0000965233,0.0000009079,0.0009528357,0.0000000000
0.0087078366,99.0000000000,0.0010000000,0.9999834624,0.0000941039,0.0000009071,0.0009524003,0.0000000000
0.2177023086,97.5000000000,0.0010000000,0.9995865468,0.0015378693,0.0000226773,0.0047620714,0.0000000000
0.0078752654,99.0833333333,0.0010000000,0.9999850436,0.0000777094,0.0000008203,0.0009057263,0.0000000000
0.0223142867,98.2500000000,0.0010000000,0.9999576214,0.0004385664,0.0000023244,0.0015245999,0.0000000000
0.1960447760,97.5833333333,0.0010000000,0.9996276781,0.0014652047,0.0000204213,0.0045189967,0.0000000000
0.0078352992,99.0833333333,0.0010000000,0.9999851195,0.0000682064,0.0000008162,0.0009034252,0.0000000000
0.0081881816,99.0833333333,0.0010000000,0.9999844493,0.0001077376,0.0000008529,0.0009235451,0.0000000000
0.0254792716,98.5833333333,0.0010000000,0.9999516106,0.0004126957,0.0000026541,0.0016291381,0.0000000000
0.0078234864,99.0833333333,0.0010000000,0.9999851419,0.0000616939,0.0000008149,0.0009027439,0.0000000000
0.1230247599,97.5833333333,0.0010000000,0.9997663554,0.0011528053,0.0000128151,0.0035798155,0.0000000000
0.0078540396,99.0833333333,0.0010000000,0.9999850839,0.0000738031,0.0000008181,0.0009045049,0.0000000000
0.2212343856,97.3333333333,0.0010000000,0.9995798388,0.0014344753,0.0000230452,0.0048005467,0.0000000000
0.0086439471,99.0000000000,0.0010000000,0.9999835837,0.0000779604,0.0000009004,0.0009489000,0.0000000000
0.0086217819,99.0000000000,0.0010000000,0.9999836258,0.0000680343,0.0000008981,0.0009476826,0.0000000000
0.0098443908,98.7500000000,0.0010000000,0.9999813039,0.0001681190,0.0000010255,0.0010126487,0.0000000000
0.0086270478,99.0000000000,0.0010000000,0.9999836158,0.0000707840,0.0000008987,0.0009479719,0.0000000000
0.0086203801,99.0000000000,0.0010000000,0.9999836285,0.0000672940,0.0000008980,0.0009476055,0.0000000000
0.0086196863,99.0000000000,0.0010000000,0.9999836298,0.0000677691,0.0000008979,0.0009475674,0.0000000000
0.0079349903,99.0000000000,0.0010000000,0.9999849301,0.0000863744,0.0000008266,0.0009091543,0.0000000000
0.0078220468,99.0833333333,0.0010000000,0.9999851446,0.0000603961,0.0000008148,0.0009026608,0.0000000000
0.0078195170,99.0833333333,0.0010000000,0.9999851494,0.0000584499,0.0000008145,0.0009025148,0.0000000000
0.0169950532,98.5833333333,0.0010000000,0.9999677235,0.0003177807,0.0000017703,0.0013305330,0.0000000000
0.0078217082,99.0833333333,0.0010000000,0.9999851453,0.0000612001,0.0000008148,0.0009026413,0.0000000000
0.0079121492,99.0833333333,0.0010000000,0.9999849735,0.0000847126,0.0000008242,0.0009078448,0.0000000000
0.3887818041,96.5833333333,0.0010000000,0.9992616382,0.0020548206,0.0000404981,0.0063638121,0.0000000000
0.0078385430,99.0833333333,0.0010000000,0.9999851133,0.0000704479,0.0000008165,0.0009036121,0.0000000000
0.1326843344,97.5833333333,0.0010000000,0.9997480102,0.0010434441,0.0000138213,0.0037176989,0.0000000000
0.0090068771,99.0000000000,0.0010000000,0.9999828944,0.0001097883,0.0000009382,0.0009686157,0.0000000000
0.0087389986,99.0000000000,0.0010000000,0.9999834032,0.0000874786,0.0000009103,0.0009541029,0.0000000000
0.0086698862,99.0000000000,0.0010000000,0.9999835344,0.0000787187,0.0000009031,0.0009503227,0.0000000000
0.0086425270,99.0000000000,0.0010000000,0.9999835864,0.0000737047,0.0000009003,0.0009488220,0.0000000000
0.0086302195,99.0000000000,0.0010000000,0.9999836098,0.0000706151,0.0000008990,0.0009481462,0.0000000000
0.0086243180,99.0000000000,0.0010000000,0.9999836210,0.0000686648,0.0000008984,0.0009478220,0.0000000000
0.0161412922,98.3333333333,0.0010000000,0.9999693450,0.0003290163,0.0000016814,0.0012966822,0.0000000000
0.0086276471,99.0000000000,0.0010000000,0.9999836147,0.0000706582,0.0000008987,0.0009480049,0.0000000000
0.0086213975,99.0000000000,0.0010000000,0.9999836265,0.0000676792,0.0000008981,0.0009476615,0.0000000000
0.0086195390,99.0000000000,0.0010000000,0.9999836301,0.0000664505,0.0000008979,0.0009475593,0.0000000000
0.0086189164,99.0000000000,0.0010000000,0.9999836312,0.0000657869,0.0000008978,0.0009475251,0.0000000000
0.0092666084,98.9166666667,0.0010000000,0.9999824012,0.0001383501,0.0000009653,0.0009824824,0.0000000000
0.0086223246,99.0000000000,0.0010000000,0.9999836248,0.0000686301,0.0000008982,0.0009477124,0.0000000000
0.0086196758,99.0000000000,0.0010000000,0.9999836298,0.0000667468,0.0000008979,0.0009475668,0.0000000000
0.0086189615,99.0000000000,0.0010000000,0.9999836311,0.0000659064,0.0000008978,0.0009475276,0.0000000000
0.0102885669,98.6666666667,0.0010000000,0.9999804603,0.0001967536,0.0000010717,0.0010352419,0.0000000000
0.0078223326,99.0833333333,0.0010000000,0.9999851441,0.0000605343,0.0000008148,0.0009026773,0.0000000000
0.0078193218,99.0833333333,0.0010000000,0.9999851498,0.0000580793,0.0000008145,0.0009025036,0.0000000000
0.2851908802,96.3333333333,0.0010000000,0.9994583747,0.0015247842,0.0000297074,0.0054504480,0.0000000000
0.0086836858,99.0000000000,0.0010000000,0.9999835082,0.0000824810,0.0000009046,0.0009510787,0.0000000000
0.0086329808,99.0000000000,0.0010000000,0.9999836045,0.0000717097,0.0000008993,0.0009482979,0.0000000000
0.0086224568,99.0000000000,0.0010000000,0.9999836245,0.0000682358,0.0000008982,0.0009477197,0.0000000000
0.0086196432,99.0000000000,0.0010000000,0.9999836299,0.0000666186,0.0000008979,0.0009475650,0.0000000000
0.0087800743,99.0000000000,0.0010000000,0.9999833252,0.0001004413,0.0000009146,0.0009563426,0.0000000000
0.0086220363,99.0000000000,0.0010000000,0.9999836253,0.0000679716,0.0000008981,0.0009476966,0.0000000000
0.0086195232,99.0000000000,0.0010000000,0.9999836301,0.0000665147,0.0000008979,0.0009475584,0.0000000000
0.0086188722,99.0000000000,0.0010000000,0.9999836313,0.0000658275,0.0000008978,0.0009475227,0.0000000000
0.0182006237,98.1666666667,0.0010000000,0.9999654340,0.0003325940,0.0000018959,0.0013769162,0.0000000000
0.0086227544,99.0000000000,0.0010000000,0.9999836239,0.0000689210,0.0000008982,0.0009477360,0.0000000000
0.0086192214,99.0000000000,0.0010000000,0.9999836307,0.0000662465,0.0000008978,0.0009475419,0.0000000000
0.0086078677,99.0000000000,0.0010000000,0.9999836522,0.0001341064,0.0000008967,0.0009469176,0.0000000000
0.0078203247,99.0833333333,0.0010000000,0.9999851479,0.0000600987,0.0000008146,0.0009025614,0.0000000000
0.0085801849,99.0000000000,0.0010000000,0.9999837048,0.0001314826,0.0000008938,0.0009453937,0.0000000000
0.0267652477,97.9166666667,0.0010000000,0.9999491683,0.0004590827,0.0000027880,0.0016697445,0.0000000000
0.0111628995,98.4166666667,0.0010000000,0.9999787998,0.0002449699,0.0000011628,0.0010783330,0.0000000000
0.0079159168,99.0833333333,0.0010000000,0.9999849663,0.0000840787,0.0000008246,0.0009080609,0.0000000000
0.0088719361,98.9166666667,0.0010000000,0.9999831507,0.0001567004,0.0000009242,0.0009613324,0.0000000000
0.0078744841,99.0833333333,0.0010000000,0.9999850450,0.0000769121,0.0000008203,0.0009056814,0.0000000000
0.0954445405,98.0000000000,0.0010000000,0.9998187348,0.0009000856,0.0000099421,0.0031531159,0.0000000000
0.0078231050,99.0833333333,0.0010000000,0.9999851426,0.0000619894,0.0000008149,0.0009027219,0.0000000000
0.0621093687,97.6666666667,0.0010000000,0.9998820439,0.0008156756,0.0000064697,0.0025435656,0.0000000000
0.0078206678,99.0833333333,0.0010000000,0.9999851472,0.0000604913,0.0000008147,0.0009025812,0.0000000000
0.0162081405,98.7500000000,0.0010000000,0.9999692180,0.0003122677,0.0000016883,0.0012993644,0.0000000000
0.0087136336,99.0000000000,0.0010000000,0.9999834513,0.0000961340,0.0000009077,0.0009527173,0.0000000000
0.0185591088,98.5000000000,0.0010000000,0.9999647531,0.0003461793,0.0000019332,0.0013904102,0.0000000000
0.0088801593,99.0000000000,0.0010000000,0.9999831351,0.0000984007,0.0000009250,0.0009617778,0.0000000000
0.0086801695,99.0000000000,0.0010000000,0.9999835149,0.0000809647,0.0000009042,0.0009508861,0.0000000000
0.0086376515,99.0000000000,0.0010000000,0.9999835957,0.0000733763,0.0000008998,0.0009485544,0.0000000000
0.0086263571,99.0000000000,0.0010000000,0.9999836171,0.0000696978,0.0000008986,0.0009479340,0.0000000000
0.0086223702,99.0000000000,0.0010000000,0.9999836247,0.0000678623,0.0000008982,0.0009477149,0.0000000000
0.0086205797,99.0000000000,0.0010000000,0.9999836281,0.0000669555,0.0000008980,0.0009476165,0.0000000000
0.0086196608,99.0000000000,0.0010000000,0.9999836298,0.0000663576,0.0000008979,0.0009475660,0.0000000000
0.0086191627,99.0000000000,0.0010000000,0.9999836308,0.0000659376,0.0000008978,0.0009475386,0.0000000000
0.0206244634,98.5000000000,0.0010000000,0.9999608307,0.0003193090,0.0000021484,0.0014657359,0.0000000000
0.0086376683,99.0000000000,0.0010000000,0.9999835956,0.0000765061,0.0000008998,0.0009485553,0.0000000000
0.0086206316,99.0000000000,0.0010000000,0.9999836280,0.0000674770,0.0000008980,0.0009476194,0.0000000000
0.0086192559,99.0000000000,0.0010000000,0.9999836306,0.0000662556,0.0000008978,0.0009475437,0.0000000000
0.0086188543,99.0000000000,0.0010000000,0.9999836314,0.0000656808,0.0000008978,0.0009475217,0.0000000000
0.0086187042,99.0000000000,0.0010000000,0.9999836316,0.0000653768,0.0000008978,0.0009475134,0.0000000000
0.1562864398,97.6666666667,0.0010000000,0.9997031859,0.0012802044,0.0000162798,0.0040348281,0.0000000000
0.0086221139,99.0000000000,0.0010000000,0.9999836252,0.0000694082,0.0000008981,0.0009477008,0.0000000000
0.0086189518,99.0000000000,0.0010000000,0.9999836312,0.0000659016,0.0000008978,0.0009475270,0.0000000000
0.0086186680,99.0000000000,0.0010000000,0.9999836317,0.0000653150,0.0000008978,0.0009475114,0.0000000000
0.0671556556,97.9166666667,0.0010000000,0.9998724602,0.0007314656,0.0000069954,0.0026448782,0.0000000000
0.0087424441,99.0000000000,0.0010000000,0.9999833966,0.0000961081,0.0000009107,0.0009542910,0.0000000000
0.0078894310,99.0833333333,0.0010000000,0.9999850166,0.0000816004,0.0000008218,0.0009065405,0.0000000000
0.0094586903,98.6666666667,0.0010000000,0.9999820364,0.0001804304,0.0000009853,0.0009926128,0.0000000000
0.3701216946,96.5000000000,0.0010000000,0.9992970769,0.0019872010,0.0000385543,0.0062092144,0.0000000000
0.0078336971,99.0833333333,0.0010000000,0.9999851225,0.0000683934,0.0000008160,0.0009033328,0.0000000000
0.0104107902,98.7500000000,0.0010000000,0.9999802282,0.0001703414,0.0000010845,0.0010413728,0.0000000000
0.0078193869,99.0833333333,0.0010000000,0.9999851497,0.0000587667,0.0000008145,0.0009025073,0.0000000000
0.0154669220,98.5000000000,0.0010000000,0.9999706257,0.0003200414,0.0000016111,0.0012693060,0.0000000000
0.0078190782,99.0833333333,0.0010000000,0.9999851503,0.0000584574,0.0000008145,0.0009024895,0.0000000000
0.0088574125,99.0000000000,0.0010000000,0.9999831783,0.0001460422,0.0000009226,0.0009605452,0.0000000000
0.0078189783,99.0833333333,0.0010000000,0.9999851504,0.0000577876,0.0000008145,0.0009024837,0.0000000000
0.0188228588,98.5833333333,0.0010000000,0.9999642522,0.0003373851,0.0000019607,0.0014002551,0.0000000000
0.0127095297,98.4166666667,0.0010000000,0.9999758625,0.0002684581,0.0000013239,0.0011506126,0.0000000000
0.1013042222,97.6666666667,0.0010000000,0.9998076063,0.0010349357,0.0000105525,0.0032484647,0.0000000000
0.0127055760,98.4166666667,0.0010000000,0.9999758700,0.0002779115,0.0000013235,0.0011504336,0.0000000000
0.0079103159,99.0833333333,0.0010000000,0.9999849770,0.0000814665,0.0000008240,0.0009077396,0.0000000000
0.0103252273,98.6666666667,0.0010000000,0.9999803907,0.0002052580,0.0000010755,0.0010370846,0.0000000000
0.0105382243,98.5833333333,0.0010000000,0.9999799861,0.0002126823,0.0000010977,0.0010477269,0.0000000000
0.0574408906,97.6666666667,0.0010000000,0.9998909101,0.0007795471,0.0000059834,0.0024461043,0.0000000000
0.0269216595,98.5000000000,0.0010000000,0.9999488713,0.0004580363,0.0000028043,0.0016746162,0.0000000000
0.0070491669,99.1666666667,0.0010000000,0.9999866125,0.0000644531,0.0000007343,0.0008569062,0.0000000000
0.1530888169,97.6666666667,0.0010000000,0.9997092587,0.0012471453,0.0000159468,0.0039933384,0.0000000000
0.0078398866,99.0833333333,0.0010000000,0.9999851107,0.0000702441,0.0000008167,0.0009036896,0.0000000000
0.0149381258,98.2500000000,0.0010000000,0.9999716300,0.0003191846,0.0000015561,0.0012474192,0.0000000000
0.0070455492,99.1666666667,0.0010000000,0.9999866193,0.0000622473,0.0000007339,0.0008566863,0.0000000000
0.0127626781,98.4166666667,0.0010000000,0.9999757615,0.0002819432,0.0000013294,0.0011530159,0.0000000000
0.0070205251,99.1666666667,0.0010000000,0.9999866668,0.0000523463,0.0000007313,0.0008551636,0.0000000000
0.0077003561,99.0833333333,0.0010000000,0.9999853757,0.0001218795,0.0000008021,0.0008956118,0.0000000000
0.0106666174,98.5833333333,0.0010000000,0.9999797423,0.0002325372,0.0000011111,0.0010540901,0.0000000000
0.0252926960,97.9166666667,0.0010000000,0.9999519649,0.0004865626,0.0000026347,0.0016231623,0.0000000000
0.2466623531,96.5833333333,0.0010000000,0.9995315468,0.0014106827,0.0000256940,0.0050689245,0.0000000000
0.0076999667,99.1666666667,0.0010000000,0.9999853765,0.0000741041,0.0000008021,0.0008955891,0.0000000000
0.0081524760,99.0000000000,0.0010000000,0.9999845171,0.0001168059,0.0000008492,0.0009215293,0.0000000000
0.0231728387,98.1666666667,0.0010000000,0.9999559909,0.0004330350,0.0000024138,0.0015536529,0.0000000000
0.0081565082,99.0000000000,0.0010000000,0.9999845094,0.0001116026,0.0000008496,0.0009217572,0.0000000000
0.0089606886,99.0000000000,0.0010000000,0.9999829822,0.0001220791,0.0000009334,0.0009661289,0.0000000000
0.0086188593,99.0000000000,0.0010000000,0.9999836313,0.0000659319,0.0000008978,0.0009475219,0.0000000000
0.0856100307,97.6666666667,0.0010000000,0.9998374122,0.0009224132,0.0000089177,0.0029862538,0.0000000000
0.0078209944,99.0833333333,0.0010000000,0.9999851466,0.0000605160,0.0000008147,0.0009026001,0.0000000000
0.0078188199,99.0833333333,0.0010000000,0.9999851508,0.0000576511,0.0000008145,0.0009024746,0.0000000000
0.0088803255,99.0000000000,0.0010000000,0.9999831348,0.0001130307,0.0000009250,0.0009617868,0.0000000000
0.0086191930,99.0000000000,0.0010000000,0.9999836307,0.0000662381,0.0000008978,0.0009475403,0.0000000000
0.0086607270,99.0000000000,0.0010000000,0.9999835518,0.0000841847,0.0000009022,0.0009498205,0.0000000000
0.0071833784,99.0833333333,0.0010000000,0.9999863576,0.0000855372,0.0000007483,0.0008650252,0.0000000000
0.1802196535,97.5000000000,0.0010000000,0.9996577327,0.0013830137,0.0000187729,0.0043327682,0.0000000000
0.0073989446,99.0833333333,0.0010000000,0.9999859482,0.0001086323,0.0000007707,0.0008779085,0.0000000000
0.0246074666,98.0000000000,0.0010000000,0.9999532663,0.0004754654,0.0000025633,0.0016010240,0.0000000000
0.0676351994,98.2500000000,0.0010000000,0.9998715494,0.0007233594,0.0000070453,0.0026543047,0.0000000000
0.0142471812,98.8333333333,0.0010000000,0.9999729422,0.0001326735,0.0000014841,0.0012182288,0.0000000000
0.0137975217,98.9166666667,0.0010000000,0.9999737962,0.0001082510,0.0000014372,0.0011988502,0.0000000000
0.0136841677,98.9166666667,0.0010000000,0.9999740115,0.0000989248,0.0000014254,0.0011939155,0.0000000000
0.0136460004,98.9166666667,0.0010000000,0.9999740840,0.0000939350,0.0000014215,0.0011922493,0.0000000000
0.0136308677,98.9166666667,0.0010000000,0.9999741127,0.0000910436,0.0000014199,0.0011915880,0.0000000000
0.0136242415,98.9166666667,0.0010000000,0.9999741253,0.0000892253,0.0000014192,0.0011912984,0.0000000000
0.0226630986,98.0833333333,0.0010000000,0.9999569590,0.0004398557,0.0000023607,0.0015364698,0.0000000000
0.0086268933,99.0000000000,0.0010000000,0.9999836161,0.0000703262,0.0000008986,0.0009479635,0.0000000000
0.0086216266,99.0000000000,0.0010000000,0.9999836261,0.0000678578,0.0000008981,0.0009476741,0.0000000000
0.0086198573,99.0000000000,0.0010000000,0.9999836294,0.0000666963,0.0000008979,0.0009475768,0.0000000000
0.0099342177,98.5833333333,0.0010000000,0.9999811333,0.0001829860,0.0000010348,0.0010172582,0.0000000000
0.0086599406,99.0000000000,0.0010000000,0.9999835533,0.0000849706,0.0000009021,0.0009497774,0.0000000000
0.0086190025,99.0000000000,0.0010000000,0.9999836311,0.0000659704,0.0000008978,0.0009475298,0.0000000000
0.3457221881,97.0000000000,0.0010000000,0.9993434156,0.0019495887,0.0000360127,0.0060010606,0.0000000000
0.0086337198,99.0000000000,0.0010000000,0.9999836031,0.0000766380,0.0000008993,0.0009483384,0.0000000000
0.0086204140,99.0000000000,0.0010000000,0.9999836284,0.0000689062,0.0000008980,0.0009476074,0.0000000000
0.0079740738,99.0833333333,0.0010000000,0.9999848559,0.0000955239,0.0000008306,0.0009113905,0.0000000000
0.0078487032,99.0833333333,0.0010000000,0.9999850940,0.0000742432,0.0000008176,0.0009041976,0.0000000000
0.0078692425,99.0833333333,0.0010000000,0.9999850550,0.0000774928,0.0000008197,0.0009053799,0.0000000000
0.0078192151,99.0833333333,0.0010000000,0.9999851500,0.0000580910,0.0000008145,0.0009024974,0.0000000000
0.0081573799,99.0833333333,0.0010000000,0.9999845078,0.0001101978,0.0000008497,0.0009218064,0.0000000000
0.0078195715,99.0833333333,0.0010000000,0.9999851493,0.0000588233,0.0000008145,0.0009025180,0.0000000000
0.0078788458,99.0833333333,0.0010000000,0.9999850368,0.0000785526,0.0000008207,0.0009059322,0.0000000000
0.0107039732,98.5833333333,0.0010000000,0.9999796714,0.0002309379,0.0000011150,0.0010559343,0.0000000000
0.0158225518,98.2500000000,0.0010000000,0.9999699503,0.0003357987,0.0000016482,0.0012838156,0.0000000000
0.0145073784,98.6666666667,0.0010000000,0.9999724481,0.0002805976,0.0000015112,0.0012293027,0.0000000000
